[ITEN1 Reference Specific Tension],[ITEN2 Reference Specific Tension],[ITEN1 Actual Specific Tension],[ITEN2 Actual Specific Tension],[ITEN3 Reference Specific Tension],[ITEN4 Reference Specific Tension],[ITEN3 Actual Specific Tension],[ITEN4 Actual Specific Tension],[Rolling Speed]
ITEN1 Reference Specific Tension,ITEN2 Reference Specific Tension,ITEN1 Actual Specific Tension,ITEN2 Actual Specific Tension,ITEN3 Reference Specific Tension,ITEN4 Reference Specific Tension,ITEN3 Actual Specific Tension,ITEN4 Actual Specific Tension,Rolling Speed
76.6526,98.1549,76.6526,98.1549,81.845,89.2408,81.845,89.2408,0
76.6526,98.1549,76.6526,98.1549,81.845,89.2408,81.845,89.2408,0
76.6526,98.1549,76.6526,98.1549,81.845,89.4118,81.845,89.4118,0
76.6526,98.1549,76.6526,98.1549,81.8384,89.4118,81.8384,89.4118,0
76.682,98.1767,76.682,98.1767,81.8384,89.4118,81.8384,89.4118,0
76.682,98.1767,76.682,98.1767,81.8384,89.4118,81.8384,89.4118,0
76.682,98.1767,76.682,98.1767,81.8384,89.5369,81.8384,89.5369,0
76.682,98.1767,76.682,98.1767,81.8673,89.5369,81.8673,89.5369,0
76.682,98.1767,76.682,98.1767,81.8673,89.5369,81.8673,89.5369,0
76.6845,98.1873,76.6845,98.1873,81.8673,89.5369,81.8673,89.5369,0
76.6845,98.1873,76.6845,98.1873,81.8673,89.6964,81.8673,89.6964,0
76.6845,98.1873,76.6845,98.1873,81.7647,89.6964,81.7647,89.6964,0
76.6845,98.1873,76.6845,98.1873,81.7647,89.6964,81.7647,89.6964,0
76.6712,98.218,76.6712,98.218,81.7647,89.6964,81.7647,89.6964,0
76.6712,98.218,76.6712,98.218,81.7647,89.9761,81.7647,89.9761,0
76.6712,98.218,76.6712,98.218,81.6343,89.9761,81.6343,89.9761,0
76.6699,98.218,76.6699,98.218,81.6343,89.9761,81.6343,89.9761,0
76.6699,98.2187,76.6699,98.2187,81.6343,89.9761,81.6343,89.9761,0
76.6699,98.2187,76.6699,98.2187,81.6343,89.9761,81.6343,89.9761,0
76.6699,98.2187,76.6699,98.2187,81.5073,90.3006,81.5073,90.3006,0
76.7006,98.2241,76.7006,98.2241,81.5073,90.3006,81.5073,90.3006,0
76.7006,98.2241,76.7006,98.2241,81.5073,90.3006,81.5073,90.3006,0
76.7006,98.2241,76.7006,98.2241,81.374,90.4782,81.374,90.4782,0
76.7006,98.2241,76.7006,98.2241,81.374,90.4782,81.374,90.4782,0
76.6959,98.2155,76.6959,98.2155,81.374,90.4782,81.374,90.4782,0
76.6959,98.2155,76.6959,98.2155,81.374,90.4782,81.374,90.4782,0
76.6959,98.2155,76.6959,98.2155,81.374,90.6981,81.374,90.6981,0
76.6959,98.2155,76.6959,98.2155,81.1426,90.6981,81.1426,90.6981,0
76.6959,98.2155,76.6959,98.2155,81.1426,90.6981,81.1426,90.6981,0
76.6735,98.171,76.6735,98.171,81.1426,90.6981,81.1426,90.6981,0
76.6735,98.171,76.6735,98.171,81.1426,90.9129,81.1426,90.9129,0
76.6735,98.171,76.6735,98.171,80.8804,90.9129,80.8804,90.9129,0
76.6756,98.171,76.6756,98.171,80.8804,90.9129,80.8804,90.9129,0
76.6756,98.1346,76.6756,98.1346,80.8804,90.9129,80.8804,90.9129,0
76.6756,98.1346,76.6756,98.1346,80.8804,91.1856,80.8804,91.1856,0
76.6756,98.1346,76.6756,98.1346,80.6789,91.1856,80.6789,91.1856,0
76.6792,98.1346,76.6792,98.1346,80.6789,91.1856,80.6789,91.1856,0
76.6792,98.0933,76.6792,98.0933,80.6789,91.1856,80.6789,91.1856,0
76.6792,98.0933,76.6792,98.0933,80.6789,91.1856,80.6789,91.1856,0
76.6792,98.0933,76.6792,98.0933,80.4524,91.3331,80.4524,91.3331,0
76.6471,98.0531,76.6471,98.0531,80.4524,91.3331,80.4524,91.3331,0
76.6471,98.0531,76.6471,98.0531,80.4524,91.3331,80.4524,91.3331,0
76.6471,98.0531,76.6471,98.0531,80.4524,91.4775,80.4524,91.4775,0
76.6471,98.0531,76.6471,98.0531,80.1577,91.4775,80.1577,91.4775,0
76.5999,98.0103,76.5999,98.0103,80.1577,91.4775,80.1577,91.4775,0
76.5999,98.0103,76.5999,98.0103,80.1577,91.4775,80.1577,91.4775,0
76.5999,98.0103,76.5999,98.0103,80.1577,91.6317,80.1577,91.6317,0
76.5999,98.0103,76.5999,98.0103,79.9155,91.6317,79.9155,91.6317,0
76.5999,98.0103,76.5999,98.0103,79.9155,91.6317,79.9155,91.6317,0
76.6128,97.9606,76.6128,97.9606,79.9155,91.6317,79.9155,91.6317,0
76.6128,97.9606,76.6128,97.9606,79.9155,91.7691,79.9155,91.7691,0
76.6128,97.9606,76.6128,97.9606,79.7222,91.7691,79.7222,91.7691,0
76.5972,97.9232,76.5972,97.9232,79.7222,91.7691,79.7222,91.7691,0
76.5972,97.9232,76.5972,97.9232,79.7222,91.7691,79.7222,91.7691,0
76.5972,97.9232,76.5972,97.9232,79.7222,91.7389,79.7222,91.7389,0
76.5972,97.9232,76.5972,97.9232,79.5044,91.7389,79.5044,91.7389,0
76.5653,97.9232,76.5653,97.9232,79.5044,91.7389,79.5044,91.7389,0
76.5653,97.8739,76.5653,97.8739,79.5044,91.7389,79.5044,91.7389,0
76.5653,97.8739,76.5653,97.8739,79.5044,91.7389,79.5044,91.7389,0
76.5653,97.8739,76.5653,97.8739,79.2957,91.6296,79.2957,91.6296,0
76.5768,97.8359,76.5768,97.8359,79.2957,91.6296,79.2957,91.6296,0
76.5768,97.8359,76.5768,97.8359,79.2957,91.6296,79.2957,91.6296,0
76.5768,97.8359,76.5768,97.8359,79.2957,91.5849,79.2957,91.5849,0
76.5768,97.8359,76.5768,97.8359,79.1502,91.5849,79.1502,91.5849,0
76.5996,97.7682,76.5996,97.7682,79.1502,91.5849,79.1502,91.5849,0
76.5996,97.7682,76.5996,97.7682,79.1502,91.5849,79.1502,91.5849,0
76.5996,97.7682,76.5996,97.7682,79.1502,91.4713,79.1502,91.4713,0
76.5996,97.7682,76.5996,97.7682,79.0815,91.4713,79.0815,91.4713,0
76.5996,97.7682,76.5996,97.7682,79.0815,91.4713,79.0815,91.4713,0
76.5559,97.7453,76.5559,97.7453,79.0815,91.4713,79.0815,91.4713,0
76.5559,97.7453,76.5559,97.7453,79.0815,91.3261,79.0815,91.3261,0
76.5559,97.7453,76.5559,97.7453,79.0162,91.3261,79.0162,91.3261,0
76.5181,97.7453,76.5181,97.7453,79.0162,91.3261,79.0162,91.3261,0
76.5181,97.694,76.5181,97.694,79.0162,91.3261,79.0162,91.3261,0
76.5181,97.694,76.5181,97.694,79.0162,91.031,79.0162,91.031,0
76.5181,97.694,76.5181,97.694,78.9758,91.031,78.9758,91.031,0
76.5076,97.6397,76.5076,97.6397,78.9758,91.031,78.9758,91.031,0
76.5076,97.6397,76.5076,97.6397,78.9758,91.031,78.9758,91.031,0
76.5076,97.6397,76.5076,97.6397,78.9758,91.031,78.9758,91.031,0
76.5076,97.6397,76.5076,97.6397,79.0135,90.7483,79.0135,90.7483,0
76.4863,97.6336,76.4863,97.6336,79.0135,90.7483,79.0135,90.7483,0
76.4863,97.6336,76.4863,97.6336,79.0135,90.7483,79.0135,90.7483,0
76.4863,97.6336,76.4863,97.6336,79.0135,90.5852,79.0135,90.5852,0
76.4863,97.6336,76.4863,97.6336,79.0575,90.5852,79.0575,90.5852,0
76.3726,97.6669,76.3726,97.6669,79.0575,90.5852,79.0575,90.5852,0
76.3726,97.6669,76.3726,97.6669,79.0575,90.5852,79.0575,90.5852,0
76.3726,97.6669,76.3726,97.6669,79.0575,90.4218,79.0575,90.4218,0
76.3726,97.6669,76.3726,97.6669,79.1733,90.4218,79.1733,90.4218,0
76.3726,97.6669,76.3726,97.6669,79.1733,90.4218,79.1733,90.4218,0
76.3866,97.6379,76.3866,97.6379,79.1733,90.4218,79.1733,90.4218,0
76.3866,97.6379,76.3866,97.6379,79.1733,90.1428,79.1733,90.1428,0
76.3866,97.6379,76.3866,97.6379,79.2398,90.1428,79.2398,90.1428,0
76.4139,97.6379,76.4139,97.6379,79.2398,90.1428,79.2398,90.1428,0
76.4139,97.6094,76.4139,97.6094,79.2398,90.1428,79.2398,90.1428,0
76.4139,97.6094,76.4139,97.6094,79.2398,89.9765,79.2398,89.9765,0
76.4139,97.6094,76.4139,97.6094,79.3175,89.9765,79.3175,89.9765,0
76.4535,97.6283,76.4535,97.6283,79.3175,89.9765,79.3175,89.9765,0
76.4535,97.6283,76.4535,97.6283,79.3175,89.9765,79.3175,89.9765,0
76.4535,97.6283,76.4535,97.6283,79.3175,89.9765,79.3175,89.9765,0
76.4535,97.6283,76.4535,97.6283,79.465,89.9284,79.465,89.9284,0
76.328,97.7033,76.328,97.7033,79.465,89.9284,79.465,89.9284,0
76.328,97.7033,76.328,97.7033,79.465,89.9284,79.465,89.9284,0
76.328,97.7033,76.328,97.7033,79.6252,89.8717,79.6252,89.8717,0
76.328,97.7033,76.328,97.7033,79.6252,89.8717,79.6252,89.8717,0
76.371,97.6506,76.371,97.6506,79.6252,89.8717,79.6252,89.8717,0
76.371,97.6506,76.371,97.6506,79.6252,89.8717,79.6252,89.8717,0
76.371,97.6506,76.371,97.6506,79.6252,89.7843,79.6252,89.7843,0
76.371,97.6506,76.371,97.6506,79.6977,89.7843,79.6977,89.7843,0
76.371,97.6506,76.371,97.6506,79.6977,89.7843,79.6977,89.7843,0
76.4452,97.6238,76.4452,97.6238,79.6977,89.7843,79.6977,89.7843,0
76.4452,97.6238,76.4452,97.6238,79.8096,89.7785,79.8096,89.7785,0
76.4452,97.6238,76.4452,97.6238,79.8096,89.7785,79.8096,89.7785,0
76.4937,97.5725,76.4937,97.5725,79.8096,89.7785,79.8096,89.7785,0
76.4937,97.5725,76.4937,97.5725,79.8096,89.7785,79.8096,89.7785,0
76.4937,97.5725,76.4937,97.5725,79.8096,89.8198,79.8096,89.8198,0
76.4937,97.5725,76.4937,97.5725,79.9082,89.8198,79.9082,89.8198,0
76.5182,97.5725,76.5182,97.5725,79.9082,89.8198,79.9082,89.8198,0
76.5182,97.5379,76.5182,97.5379,79.9082,89.8198,79.9082,89.8198,0
76.5182,97.5379,76.5182,97.5379,79.9082,89.8198,79.9082,89.8198,0
76.5182,97.5379,76.5182,97.5379,79.9527,89.8734,79.9527,89.8734,0
76.5421,97.5217,76.5421,97.5217,79.9527,89.8734,79.9527,89.8734,0
76.5421,97.5217,76.5421,97.5217,79.9527,89.8734,79.9527,89.8734,0
76.5421,97.5217,76.5421,97.5217,79.9446,89.9086,79.9446,89.9086,0
76.5421,97.5217,76.5421,97.5217,79.9446,89.9086,79.9446,89.9086,0
76.6068,97.4889,76.6068,97.4889,79.9446,89.9086,79.9446,89.9086,0
76.6068,97.4889,76.6068,97.4889,79.9446,89.9086,79.9446,89.9086,0
76.6068,97.4889,76.6068,97.4889,79.9946,90.0157,79.9946,90.0157,0
76.6068,97.4889,76.6068,97.4889,79.9946,90.0157,79.9946,90.0157,0
76.6068,97.4889,76.6068,97.4889,79.9946,90.0157,79.9946,90.0157,0
76.628,97.4702,76.628,97.4702,79.9946,90.0157,79.9946,90.0157,0
76.628,97.4702,76.628,97.4702,80.0284,90.2374,80.0284,90.2374,0
76.628,97.4702,76.628,97.4702,80.0284,90.2374,80.0284,90.2374,0
76.667,97.4354,76.667,97.4354,80.0284,90.2374,80.0284,90.2374,0
76.667,97.4354,76.667,97.4354,80.0284,90.2374,80.0284,90.2374,0
76.667,97.4354,76.667,97.4354,80.0086,90.455,80.0086,90.455,0
76.667,97.4354,76.667,97.4354,80.0086,90.455,80.0086,90.455,0
76.6932,97.437,76.6932,97.437,80.0086,90.455,80.0086,90.455,0
76.6932,97.437,76.6932,97.437,80.0086,90.455,80.0086,90.455,0
76.6932,97.437,76.6932,97.437,80.0086,90.455,80.0086,90.455,0
76.6932,97.437,76.6932,97.437,79.9399,90.5984,79.9399,90.5984,0
76.7012,97.4359,76.7012,97.4359,79.9399,90.5984,79.9399,90.5984,0
76.7012,97.4359,76.7012,97.4359,79.9399,90.5984,79.9399,90.5984,0
76.7012,97.4359,76.7012,97.4359,79.9271,90.8461,79.9271,90.8461,0
76.7012,97.4359,76.7012,97.4359,79.9271,90.8461,79.9271,90.8461,0
76.7289,97.4284,76.7289,97.4284,79.9271,90.8461,79.9271,90.8461,0
76.7289,97.4284,76.7289,97.4284,79.9271,90.8461,79.9271,90.8461,0
76.7289,97.4284,76.7289,97.4284,79.8994,91.09,79.8994,91.09,0
76.7289,97.4284,76.7289,97.4284,79.8994,91.09,79.8994,91.09,0
76.7289,97.4284,76.7289,97.4284,79.8994,91.09,79.8994,91.09,0
76.7381,97.4614,76.7381,97.4614,79.8994,91.09,79.8994,91.09,0
76.7381,97.4614,76.7381,97.4614,79.8994,91.2561,79.8994,91.2561,0
76.7381,97.4614,76.7381,97.4614,79.8182,91.2561,79.8182,91.2561,0
76.738,97.5227,76.738,97.5227,79.8182,91.2561,79.8182,91.2561,0
76.738,97.5227,76.738,97.5227,79.8182,91.2561,79.8182,91.2561,0
76.738,97.5227,76.738,97.5227,79.7001,91.3287,79.7001,91.3287,0
76.738,97.5227,76.738,97.5227,79.7001,91.3287,79.7001,91.3287,0
76.7851,97.5227,76.7851,97.5227,79.7001,91.3287,79.7001,91.3287,0
76.7851,97.528,76.7851,97.528,79.7001,91.3287,79.7001,91.3287,0
76.7851,97.528,76.7851,97.528,79.7001,91.3287,79.7001,91.3287,0
76.7851,97.528,76.7851,97.528,79.6439,91.4155,79.6439,91.4155,0
76.7861,97.5177,76.7861,97.5177,79.6439,91.4155,79.6439,91.4155,0
76.7861,97.5177,76.7861,97.5177,79.6439,91.4155,79.6439,91.4155,0
76.7861,97.5177,76.7861,97.5177,79.6439,91.5326,79.6439,91.5326,0
76.7861,97.5177,76.7861,97.5177,79.6271,91.5326,79.6271,91.5326,0
76.7792,97.581,76.7792,97.581,79.6271,91.5326,79.6271,91.5326,0
76.7792,97.581,76.7792,97.581,79.6271,91.5326,79.6271,91.5326,0
76.7792,97.581,76.7792,97.581,79.6271,91.5737,79.6271,91.5737,0
76.7792,97.581,76.7792,97.581,79.5417,91.5737,79.5417,91.5737,0
76.7792,97.581,76.7792,97.581,79.5417,91.5737,79.5417,91.5737,0
76.7672,97.5993,76.7672,97.5993,79.5417,91.5737,79.5417,91.5737,0
76.7672,97.5993,76.7672,97.5993,79.5417,91.4907,79.5417,91.4907,0
76.7672,97.5993,76.7672,97.5993,79.4314,91.4907,79.4314,91.4907,0
76.7873,97.5973,76.7873,97.5973,79.4314,91.4907,79.4314,91.4907,0
76.7873,97.5973,76.7873,97.5973,79.4314,91.4907,79.4314,91.4907,0
76.7873,97.5973,76.7873,97.5973,79.4314,91.3929,79.4314,91.3929,0
76.7873,97.5973,76.7873,97.5973,79.4147,91.3929,79.4147,91.3929,0
76.8197,97.5598,76.8197,97.5598,79.4147,91.3929,79.4147,91.3929,0
76.8197,97.5598,76.8197,97.5598,79.4147,91.3929,79.4147,91.3929,0
76.8197,97.5598,76.8197,97.5598,79.4147,91.3929,79.4147,91.3929,0
76.8197,97.5598,76.8197,97.5598,79.4153,91.3526,79.4153,91.3526,0
76.8144,97.5649,76.8144,97.5649,79.4153,91.3526,79.4153,91.3526,0
76.8144,97.5649,76.8144,97.5649,79.4153,91.3526,79.4153,91.3526,0
76.8144,97.5649,76.8144,97.5649,79.3763,91.2265,79.3763,91.2265,0
76.8144,97.5649,76.8144,97.5649,79.3763,91.2265,79.3763,91.2265,0
76.8113,97.5895,76.8113,97.5895,79.3763,91.2265,79.3763,91.2265,0
76.8113,97.5895,76.8113,97.5895,79.3763,91.2265,79.3763,91.2265,0
76.8113,97.5895,76.8113,97.5895,79.3763,90.9978,79.3763,90.9978,0
76.8113,97.5895,76.8113,97.5895,79.3293,90.9978,79.3293,90.9978,0
76.8113,97.5895,76.8113,97.5895,79.3293,90.9978,79.3293,90.9978,0
76.812,97.5957,76.812,97.5957,79.3293,90.9978,79.3293,90.9978,0
76.812,97.5957,76.812,97.5957,79.3019,90.7783,79.3019,90.7783,0
76.812,97.5957,76.812,97.5957,79.3019,90.7783,79.3019,90.7783,0
76.8527,97.6383,76.8527,97.6383,79.3019,90.7783,79.3019,90.7783,0
76.8527,97.6383,76.8527,97.6383,79.3019,90.7783,79.3019,90.7783,0
76.8527,97.6383,76.8527,97.6383,79.3019,90.7783,79.3019,90.7783,0
76.8527,97.6383,76.8527,97.6383,79.2805,90.6979,79.2805,90.6979,0
76.8535,97.6528,76.8535,97.6528,79.2805,90.6979,79.2805,90.6979,0
76.8535,97.6528,76.8535,97.6528,79.2805,90.6979,79.2805,90.6979,0
76.8535,97.6528,76.8535,97.6528,79.2805,90.6979,79.2805,90.6979,0
76.8535,97.6528,76.8535,97.6528,79.2771,90.5849,79.2771,90.5849,0
76.8363,97.6378,76.8363,97.6378,79.2771,90.5849,79.2771,90.5849,0
76.8363,97.6378,76.8363,97.6378,79.2771,90.5849,79.2771,90.5849,0
76.8363,97.6378,76.8363,97.6378,79.244,90.3992,79.244,90.3992,0
76.8363,97.6378,76.8363,97.6378,79.244,90.3992,79.244,90.3992,0
76.8477,97.6117,76.8477,97.6117,79.244,90.3992,79.244,90.3992,0
76.8477,97.6117,76.8477,97.6117,79.244,90.3992,79.244,90.3992,0
76.8477,97.6117,76.8477,97.6117,79.2543,90.3031,79.2543,90.3031,0
76.8477,97.6117,76.8477,97.6117,79.2543,90.3031,79.2543,90.3031,0
76.8477,97.6117,76.8477,97.6117,79.2543,90.3031,79.2543,90.3031,0
76.8316,97.5879,76.8316,97.5879,79.2543,90.3031,79.2543,90.3031,0
76.8316,97.5879,76.8316,97.5879,79.2647,90.3399,79.2647,90.3399,0
76.8316,97.5879,76.8316,97.5879,79.2647,90.3399,79.2647,90.3399,0
76.8171,97.5806,76.8171,97.5806,79.2647,90.3399,79.2647,90.3399,0
76.8171,97.5806,76.8171,97.5806,79.2647,90.3399,79.2647,90.3399,0
76.8171,97.5806,76.8171,97.5806,79.245,90.3067,79.245,90.3067,0
76.8171,97.5806,76.8171,97.5806,79.245,90.3067,79.245,90.3067,0
76.8078,97.5738,76.8078,97.5738,79.245,90.3067,79.245,90.3067,0
76.8078,97.5738,76.8078,97.5738,79.245,90.3067,79.245,90.3067,0
76.8078,97.5738,76.8078,97.5738,79.245,90.3067,79.245,90.3067,0
76.8078,97.5738,76.8078,97.5738,79.2036,90.3006,79.2036,90.3006,0
76.7906,97.5527,76.7906,97.5527,79.2036,90.3006,79.2036,90.3006,0
76.7906,97.5527,76.7906,97.5527,79.2036,90.3006,79.2036,90.3006,0
76.7906,97.5527,76.7906,97.5527,79.2383,90.3652,79.2383,90.3652,0
76.7906,97.5527,76.7906,97.5527,79.2383,90.3652,79.2383,90.3652,0
76.79,97.5567,76.79,97.5567,79.2383,90.3652,79.2383,90.3652,0
76.79,97.5567,76.79,97.5567,79.2383,90.3652,79.2383,90.3652,0
76.79,97.5567,76.79,97.5567,79.3254,90.4814,79.3254,90.4814,0
76.79,97.5567,76.79,97.5567,79.3254,90.4814,79.3254,90.4814,0
76.79,97.5567,76.79,97.5567,79.3254,90.4814,79.3254,90.4814,0
76.79,97.5567,76.79,97.5567,79.3254,90.4814,79.3254,90.4814,0
76.7945,97.5534,76.7945,97.5534,79.3254,90.5479,79.3254,90.5479,0
76.7945,97.5534,76.7945,97.5534,79.3916,90.5479,79.3916,90.5479,0
76.7562,97.5524,76.7562,97.5524,79.3916,90.5479,79.3916,90.5479,0
76.7562,97.5524,76.7562,97.5524,79.3916,90.5479,79.3916,90.5479,0
76.7562,97.5524,76.7562,97.5524,79.4439,90.5503,79.4439,90.5503,0
76.7562,97.5524,76.7562,97.5524,79.4439,90.5503,79.4439,90.5503,0
76.7293,97.4953,76.7293,97.4953,79.4439,90.5503,79.4439,90.5503,0
76.7293,97.4953,76.7293,97.4953,79.4439,90.5503,79.4439,90.5503,0
76.7293,97.4953,76.7293,97.4953,79.4439,90.5503,79.4439,90.5503,0
76.7293,97.4953,76.7293,97.4953,79.5412,90.6317,79.5412,90.6317,0
76.7212,97.4868,76.7212,97.4868,79.5412,90.6317,79.5412,90.6317,0
76.7212,97.4868,76.7212,97.4868,79.5412,90.6317,79.5412,90.6317,0
76.7212,97.4868,76.7212,97.4868,79.6642,90.7827,79.6642,90.7827,0
76.7212,97.4868,76.7212,97.4868,79.6642,90.7827,79.6642,90.7827,0
76.7357,97.4954,76.7357,97.4954,79.6642,90.7827,79.6642,90.7827,0
76.7357,97.4954,76.7357,97.4954,79.6642,90.7827,79.6642,90.7827,0
76.7357,97.4954,76.7357,97.4954,79.8095,90.8319,79.8095,90.8319,0
76.7357,97.4954,76.7357,97.4954,79.8095,90.8319,79.8095,90.8319,0
76.7357,97.4954,76.7357,97.4954,79.8095,90.8319,79.8095,90.8319,0
76.7411,97.5212,76.7411,97.5212,79.8095,90.8319,79.8095,90.8319,0
76.7411,97.5212,76.7411,97.5212,79.9304,90.7965,79.9304,90.7965,0
76.7411,97.5212,76.7411,97.5212,79.9304,90.7965,79.9304,90.7965,0
76.7418,97.5129,76.7418,97.5129,79.9304,90.7965,79.9304,90.7965,0
76.7418,97.5129,76.7418,97.5129,79.9304,90.7965,79.9304,90.7965,0
76.7418,97.5129,76.7418,97.5129,80.0314,90.8382,80.0314,90.8382,0
76.7418,97.5129,76.7418,97.5129,80.0314,90.8382,80.0314,90.8382,0
76.7601,97.5591,76.7601,97.5591,80.0314,90.8382,80.0314,90.8382,0
76.7601,97.5591,76.7601,97.5591,80.0314,90.8382,80.0314,90.8382,0
76.7601,97.5591,76.7601,97.5591,80.0314,90.8382,80.0314,90.8382,0
76.7601,97.5591,76.7601,97.5591,80.2414,90.9084,80.2414,90.9084,0
76.7784,97.61,76.7784,97.61,80.2414,90.9084,80.2414,90.9084,0
76.7784,97.61,76.7784,97.61,80.2414,90.9084,80.2414,90.9084,0
76.7784,97.61,76.7784,97.61,80.4245,90.8876,80.4245,90.8876,0
76.7784,97.61,76.7784,97.61,80.4245,90.8876,80.4245,90.8876,0
76.792,97.659,76.792,97.659,80.4245,90.8876,80.4245,90.8876,0
76.792,97.659,76.792,97.659,80.4245,90.8876,80.4245,90.8876,0
76.792,97.659,76.792,97.659,80.5915,90.7502,80.5915,90.7502,0
76.792,97.659,76.792,97.659,80.5915,90.7502,80.5915,90.7502,0
76.792,97.659,76.792,97.659,80.5915,90.7502,80.5915,90.7502,0
76.7866,97.7145,76.7866,97.7145,80.5915,90.7502,80.5915,90.7502,0
76.7866,97.7145,76.7866,97.7145,80.7818,90.7258,80.7818,90.7258,0
76.7866,97.7145,76.7866,97.7145,80.7818,90.7258,80.7818,90.7258,0
76.8115,97.7641,76.8115,97.7641,80.7818,90.7258,80.7818,90.7258,0
76.8115,97.7641,76.8115,97.7641,80.7818,90.7258,80.7818,90.7258,0
76.8115,97.7641,76.8115,97.7641,81.0386,90.6648,81.0386,90.6648,0
76.8115,97.7641,76.8115,97.7641,81.0386,90.6648,81.0386,90.6648,0
77.0401,97.7477,77.0401,97.7477,81.0386,90.6648,81.0386,90.6648,0
77.0401,97.7477,77.0401,97.7477,81.0386,90.6648,81.0386,90.6648,0
77.0401,97.7477,77.0401,97.7477,81.0386,90.6648,81.0386,90.6648,0
77.0401,97.7477,77.0401,97.7477,81.2671,90.4796,81.2671,90.4796,0
77.0401,97.7477,77.0401,97.7477,81.2671,90.4796,81.2671,90.4796,0
77.0076,97.81,77.0076,97.81,81.2671,90.4796,81.2671,90.4796,0
77.0076,97.81,77.0076,97.81,81.3985,90.3006,81.3985,90.3006,0
77.0076,97.81,77.0076,97.81,81.3985,90.3006,81.3985,90.3006,0
76.9829,97.8756,76.9829,97.8756,81.3985,90.3006,81.3985,90.3006,0
76.9829,97.8756,76.9829,97.8756,81.3985,90.3006,81.3985,90.3006,0
76.9829,97.8756,76.9829,97.8756,81.4658,90.2336,81.4658,90.2336,0
76.9829,97.8756,76.9829,97.8756,81.4658,90.2336,81.4658,90.2336,0
76.9829,97.8756,76.9829,97.8756,81.4658,90.2336,81.4658,90.2336,0
76.9613,97.9318,76.9613,97.9318,81.4658,90.2336,81.4658,90.2336,0
76.9613,97.9318,76.9613,97.9318,81.5572,90.0321,81.5572,90.0321,0
76.9613,97.9318,76.9613,97.9318,81.5572,90.0321,81.5572,90.0321,0
76.9628,97.9876,76.9628,97.9876,81.5572,90.0321,81.5572,90.0321,0
76.9628,97.9876,76.9628,97.9876,81.5572,90.0321,81.5572,90.0321,0
76.9628,97.9876,76.9628,97.9876,81.6563,89.9243,81.6563,89.9243,0
76.9628,97.9876,76.9628,97.9876,81.6563,89.9243,81.6563,89.9243,0
76.9411,98.0423,76.9411,98.0423,81.6563,89.9243,81.6563,89.9243,0
76.9411,98.0423,76.9411,98.0423,81.6563,89.9243,81.6563,89.9243,0
76.9411,98.0423,76.9411,98.0423,81.6563,89.9243,81.6563,89.9243,0
76.9411,98.0423,76.9411,98.0423,81.7273,89.6945,81.7273,89.6945,0
76.8845,98.0585,76.8845,98.0585,81.7273,89.6945,81.7273,89.6945,0
76.8845,98.0585,76.8845,98.0585,81.7273,89.6945,81.7273,89.6945,0
76.8845,98.0585,76.8845,98.0585,81.7329,89.6914,81.7329,89.6914,0
76.8845,98.0585,76.8845,98.0585,81.7329,89.6914,81.7329,89.6914,0
76.8745,98.0702,76.8745,98.0702,81.7329,89.6914,81.7329,89.6914,0
76.8745,98.0702,76.8745,98.0702,81.7329,89.6914,81.7329,89.6914,0
76.8745,98.0702,76.8745,98.0702,81.7123,89.8105,81.7123,89.8105,0
76.8745,98.0702,76.8745,98.0702,81.7123,89.8105,81.7123,89.8105,0
76.8745,98.0702,76.8745,98.0702,81.7123,89.8105,81.7123,89.8105,0
76.8484,98.1041,76.8484,98.1041,81.7123,89.8105,81.7123,89.8105,0
76.8484,98.1041,76.8484,98.1041,81.6327,89.8248,81.6327,89.8248,0
76.8484,98.1041,76.8484,98.1041,81.6327,89.8248,81.6327,89.8248,0
76.8213,98.1124,76.8213,98.1124,81.6327,89.8248,81.6327,89.8248,0
76.8213,98.1124,76.8213,98.1124,81.6327,89.8248,81.6327,89.8248,0
76.8213,98.1124,76.8213,98.1124,81.6262,89.8626,81.6262,89.8626,0
76.8213,98.1124,76.8213,98.1124,81.6262,89.8626,81.6262,89.8626,0
76.7711,98.089,76.7711,98.089,81.6262,89.8626,81.6262,89.8626,0
76.7711,98.089,76.7711,98.089,81.6262,89.8626,81.6262,89.8626,0
76.7711,98.089,76.7711,98.089,81.6262,89.8626,81.6262,89.8626,0
76.7711,98.089,76.7711,98.089,81.5098,89.9582,81.5098,89.9582,0
76.7358,98.0667,76.7358,98.0667,81.5098,89.9582,81.5098,89.9582,0
76.7358,98.0667,76.7358,98.0667,81.5098,89.9582,81.5098,89.9582,0
76.7358,98.0667,76.7358,98.0667,81.4013,90.1283,81.4013,90.1283,0
76.7358,98.0667,76.7358,98.0667,81.4013,90.1283,81.4013,90.1283,0
76.6998,98.0589,76.6998,98.0589,81.4013,90.1283,81.4013,90.1283,0
76.6998,98.0589,76.6998,98.0589,81.4013,90.1283,81.4013,90.1283,0
76.6998,98.0589,76.6998,98.0589,81.1498,90.2241,81.1498,90.2241,0
76.6998,98.0589,76.6998,98.0589,81.1498,90.2241,81.1498,90.2241,0
76.6998,98.0589,76.6998,98.0589,81.1498,90.2241,81.1498,90.2241,0
76.6818,98.0428,76.6818,98.0428,81.1498,90.2241,81.1498,90.2241,0
76.6818,98.0428,76.6818,98.0428,80.9439,90.3249,80.9439,90.3249,0
